adrCleost,adresse,codePostal,ville,Statut,anneePubli,Domaine,Titre Article,Titre Journal,doi
219669217P21,"Clermont Ferrand Univ Hosp, Dept Haematol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Reduced-intensity and non-myeloablative allogeneic stem cell transplantation from alternative HLA-mismatched donors for Hodgkin lymphoma: a study by the French Society of Bone Marrow Transplantation and Cellular Therapy,BONE MAR TR,10.1038/bmt.2016.349
219670861P1,"Univ Clermont Auvergne, CNRS, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV - SHS,Time dilation in children and adults: The idea of a slower internal clock in young children tested with different click frequencies,BEHAV PROC,10.1016/j.beproc.2017.03.005
219671461P1,"Clermont Univ, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"Particle-SfT: A Provably-Convergent, Fast Shape-from-Template Algorithm",INT J COM V,10.1007/s11263-016-0968-4
219671918P1,"Univ Blaise Pascal, CNRS UMR 6620, Lab Math, F-63177 Aubiere, France",63177,AUBIERE,C,2017,SMV,Homogenization of time harmonic Maxwell equations: the effect of interfacial currents,MATH METH A,10.1002/mma.4229
219671983P1,"Univ Blaise Pascal, Lab Math, UMR 6620, Campus Univ Cezeaux,BP 80026, F-63171 Aubiere, France",63171,AUBIERE,C,2017,SMV,THE EUCLIDEAN ALGORITHM IN QUINTIC AND SEPTIC CYCLIC FIELDS,MATH COMPUT,10.1090/mcom/3169
219673482P5,"Univ Blaise Pascal, CNRS, IRD, Lab Magmas & Volcans, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,Crystallization history of enriched shergottites from Fe and Mg isotope fractionation in olivine megacrysts,GEOCH COS A,10.1016/j.gca.2017.03.029
219674479P2,"Univ Clermont II Blaise Pascal, GDEC, INRA, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Molecular diversity of sunflower populations maintained as genetic resources is affected by multiplication processes and breeding for major traits,THEOR A GEN,10.1007/s00122-017-2872-x
219676269P4,"CNRS, UMR 6524, LMV, F-63038 Clermont Ferrand, France",63038,CLERMONT-FERRAND,C,2017,SMV,Origin of EL3 chondrites: Evidence for variable C/O ratios during their course of formationA state of the art scrutiny,METEORIT PL,10.1111/maps.12832
219676915P1,"CRLCC Jean Perrin, Dept Surg Oncol, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Survival effect of laparoscopic para-aortic staging in locally advanced cervical cancer: a retrospective cohort analysis,BJOG,10.1111/1471-0528.14492
219676915P2,"Univ Auvergne, UMR 990, INSERM, IMTV, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Survival effect of laparoscopic para-aortic staging in locally advanced cervical cancer: a retrospective cohort analysis,BJOG,10.1111/1471-0528.14492
219676915P4,"CRLCC Jean Perrin, Dept Radiotherapy, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Survival effect of laparoscopic para-aortic staging in locally advanced cervical cancer: a retrospective cohort analysis,BJOG,10.1111/1471-0528.14492
219677883P1,"CHU Clermont Ferrand, Med Peri Operatoire, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Compared effects on cerebral oxygenation of ephedrine vs phenylephrine to treat hypotension during carotid endarterectomy,CLIN EXP PH,10.1111/1440-1681.12759
219677883P2,"CHU Clermont Ferrand, Ctr Pharmacol Clin, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Compared effects on cerebral oxygenation of ephedrine vs phenylephrine to treat hypotension during carotid endarterectomy,CLIN EXP PH,10.1111/1440-1681.12759
219677883P3,"INSERM, CIC1405, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2017,SMV,Compared effects on cerebral oxygenation of ephedrine vs phenylephrine to treat hypotension during carotid endarterectomy,CLIN EXP PH,10.1111/1440-1681.12759
219677883P4,"INSERM, U1107 Neuro Dol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Compared effects on cerebral oxygenation of ephedrine vs phenylephrine to treat hypotension during carotid endarterectomy,CLIN EXP PH,10.1111/1440-1681.12759
219677883P5,"CHU Clermont Ferrand, Chirurg Vasc, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Compared effects on cerebral oxygenation of ephedrine vs phenylephrine to treat hypotension during carotid endarterectomy,CLIN EXP PH,10.1111/1440-1681.12759
219677883P6,"Univ Clermont1, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Compared effects on cerebral oxygenation of ephedrine vs phenylephrine to treat hypotension during carotid endarterectomy,CLIN EXP PH,10.1111/1440-1681.12759
219677883P8,"CHU Clermont Ferrand, Biochim Med & Biol Mol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Compared effects on cerebral oxygenation of ephedrine vs phenylephrine to treat hypotension during carotid endarterectomy,CLIN EXP PH,10.1111/1440-1681.12759
219680020P1,"Univ Blaise Pascal Campus Cezeaux, Lab Math, F-63177 Clermont Ferrand, France",63177,CLERMONT-FERRAND,C,2017,SMV,Multipliers of Dirichlet series and monomial series expansions of holomorphic functions in infinitely many variables,MATH ANNAL,10.1007/s00208-016-1511-1
219680775P7,"CHU Clermont Ferrand, Dept Cardiol, Ctr Competence M3C, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Outcome of adults with Eisenmenger syndrome treated with drugs specific to pulmonary arterial hypertension: A French multicentre study,ARCH CARD D,10.1016/j.acvd.2017.01.006
219682697P3,"Univ Auvergne, Fac Med, CHU, CMP B,EA 7280, BP 69, F-63003 Clermont Ferrand 1, France",630031,CLERMONT-FERRAND,C,2017,SMV - SHS,"Would I take antipsychotics, if I had psychotic symptoms? Examining determinants of the decision to take antipsychotics",PROG NEUR-P,10.1016/j.pnpbp.2017.03.015
219683701P1,"CHU Clermont Ferrand, Dept Nephrol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Alloimmunization After Cryopreserved Arterial Allografts in a Patient on a Kidney Transplantation Waiting List,TRANSPLANT,10.1097/TP.0000000000001783
219683701P2,"CHU Clermont Ferrand, Dept Vasc Surg, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Alloimmunization After Cryopreserved Arterial Allografts in a Patient on a Kidney Transplantation Waiting List,TRANSPLANT,10.1097/TP.0000000000001783
219683701P4,"Univ Clermont 1, UFR Med EA3848, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Alloimmunization After Cryopreserved Arterial Allografts in a Patient on a Kidney Transplantation Waiting List,TRANSPLANT,10.1097/TP.0000000000001783
219685899P2,"Univ Clermont Auvergne, CNRS, SIGMA Clermont, Inst Pascal, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Kinematic study of the general plane-symmetric Bricard linkage and its bifurcation variations,MECH MACH T,10.1016/j.mechmachtheory.2017.05.019
219686315P3,"INSERM, U1240, StrainChem, 58 Rue Montalembert,BP 184, F-63005 Clermont Ferrand, France",63005,CLERMONT-FERRAND,NC,2017,SMV,Influence of a Basic Side Chain on the Properties of Hypoxia-Selective Nitro Analogues of the Duocarmycins: Demonstration of Substantial Anticancer Activity in Combination with Irradiation or Chemotherapy,J MED CHEM,10.1021/acs.jmedchem.7b00563
219687067P15,"Hop Hotel Dieu, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2017,SMV,"Organ preservation for rectal cancer (GRECCAR 2): a prospective, randomised, open-label, multicentre, phase 3 trial",LANCET,10.1016/S0140-6736(17)31056-5
219687648P1,"Ctr Jean Perrin, Dept Radiotherapie, 58 Rue Montalembert, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Stereotactic lung radiotherapy: Technical setting up on Novalis Tx (R) and single centre prospective study of the 100 first malignant pulmonary nodules treated at centre Jean-Perrin,CANC RADIOT,10.1016/j.canrad.2017.01.016
219687648P2,"Ctr Jean Perrin, Serv Phys Med, 58 Rue Montalembert, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Stereotactic lung radiotherapy: Technical setting up on Novalis Tx (R) and single centre prospective study of the 100 first malignant pulmonary nodules treated at centre Jean-Perrin,CANC RADIOT,10.1016/j.canrad.2017.01.016
219687896P3,"CHU Clermont Ferrand, Hop Gabriel Montpied, Serv Pneumol, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Changing patterns of medication prescription for COPD patients in France. Impact of long-acting muscarinic antagonists' availability,REV MAL RES,10.1016/j.rmr.2017.02.006
219688088P2,"Univ Clermont Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Preface: Selected Papers from the Workshop Bioinformatics and Artificial Intelligence Joined with the International Joint Conference on Artificial Intelligence,J COMPUT BI,10.1089/cmb.2017.29008.abd
219688088P3,"LIMOS, Aubiere, France",,AUBIERE,C,2017,SMV,Preface: Selected Papers from the Workshop Bioinformatics and Artificial Intelligence Joined with the International Joint Conference on Artificial Intelligence,J COMPUT BI,10.1089/cmb.2017.29008.abd
219688993P4,"Univ Blaise Pascal, Univ Clermont Auvergne, Lab Microorganismes Genome & Environm LMGE, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Environmental drivers of community diversity in a neotropical urban landscape: a multi-scale analysis,LANDSC ECOL,10.1007/s10980-017-0542-7
219688993P5,"Univ Blaise Pascal, UMR LMGE, Complexe Sci Cezeaux, F-63177 Aubiere, France",63177,AUBIERE,C,2017,SMV,Environmental drivers of community diversity in a neotropical urban landscape: a multi-scale analysis,LANDSC ECOL,10.1007/s10980-017-0542-7
219689729P3,"CHU Clermont Ferrand, Serv Therapie Cellulaire & Hematol Clin Adulte, 1 Pl Lucie Aubrac, F-63003 Clermont Ferrand 1, France",630031,CLERMONT-FERRAND,C,2017,SMV,Public health and political will: convergences and divergences,B CANCER,10.1016/j.bulcan.2017.06.007
219690589P3,"Univ Clermont Auvergne, CNRS, ICCF, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Base-metal catalysts based on porous layered double hydroxides for alkaline-free sodium borohydride hydrolysis,INT J HYD E,10.1016/j.ijhydene.2017.06.007
219691764P3,"Univ Clernont Auvergne, INRA, VetAgro Sup, UMR Herbivores, F-63122 St Genes Champanelle, France",63122,SAINT-GENES-CHAMPANELLE,C,2017,SMV,Associative effects between red clover and kikuyu grass silage: Proteolysis reduction and synergy during in vitro organic matter degradation,ANIM FEED S,10.1016/j.anifeedsci.2017.07.008
219692170P2,"Univ Blaise Pascal, CNRS, UMR 6620, 3 Pl Vasarely,CS 60026, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,The Hopf Algebra of (q-)Multiple Polylogarithms with Non-positive Arguments,INT MATH R,10.1093/imrn/rnw128
219692222P1,"Univ Clermont Auvergne, CNRS, LMGE, CHU Clermont Ferrand, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Phylogeography of Coxsackievirus A16 Reveals Global Transmission Pathways and Recent Emergence and Spread of a Recombinant Genogroup,J VIROLOGY,10.1128/JVI.00630-17
219692222P5,"Univ Clermont Auvergne, CNRS, LMGE, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Phylogeography of Coxsackievirus A16 Reveals Global Transmission Pathways and Recent Emergence and Spread of a Recombinant Genogroup,J VIROLOGY,10.1128/JVI.00630-17
219692452P4,"Univ Clermont Auvergne, INRA, PIAF, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Integrating interactive effects of chilling and photoperiod in phenological process-based models. A case study with two European tree species: Fagus sylvatica and Quercus petraea,AGR FOR MET,10.1016/j.agrformet.2017.05.011
219697377P2,"Univ Clermont Auvergne, CNRS, LIMOS, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Equal Size Clusters to Reduce Congestion in Wireless Multimedia Sensor Networks,WIREL PER C,10.1007/s11277-017-4679-0
219698445P5,"Blaise Pascal Univ, Lab AME2P, UFR STAPS, Aubiere, France",,AUBIERE,C,2017,SMV,"Relationship between Force-Velocity Profiles and 1,500-m Ergometer Performance in Young Rowers",INT J SP M,10.1055/s-0043-117608
219699638P8,"Blaise Pascal Univ, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV - SHS,Negative Aging Stereotypes Impair Performance on Brief Cognitive Tests Used to Screen for Predementia,J GERONT B,10.1093/geronb/gbw083
219702012P1,"CHU Gabriel Montpied, Serv ORL CCF, 58 Rue Montalembert, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Functional results in endoscopic Zenker's diverticulum surgery,EUR ANN OTO,10.1016/j.anorl.2017.02.009
219702015P11,"Univ Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,"The Graduating European Dentist: Contemporaneous Methods of Teaching, Learning and Assessment in Dental Undergraduate Education",EUR J DEN E,10.1111/eje.12312
219703085P1,"Univ Clermont Auvergne, Lab Magmas & Volcans, OPGC, CNRS,IRD, Aubiere, France",,AUBIERE,C,2017,SMV,Distal Enhanced Sedimentation From Volcanic Plumes: Insights From the Secondary Mass Maxima in the 1992 Mount Spurr Fallout Deposits,J GEO R-SOL,10.1002/2017JB014412
219703085P3,"Univ Clermont Auvergne, Lab Meteorol Phys, OPGC, CNRS, Aubiere, France",,AUBIERE,C,2017,SMV,Distal Enhanced Sedimentation From Volcanic Plumes: Insights From the Secondary Mass Maxima in the 1992 Mount Spurr Fallout Deposits,J GEO R-SOL,10.1002/2017JB014412
219704375P2,"Univ Clermont Auvergne, Lab Phys Clermont Particules pLasmas Univers appl, CNRS, IN2P3, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Microdosimetry in 3D realistic mitochondria phantoms: Geant4 Monte Carlo tracking of 250 keV photons in phantoms reconstructed from microscopic images,PHYS MEDICA,10.1016/j.ejmp.2017.08.005
219721397P1,"Univ Clermont Auvergne, Sigma Clermont, Inst Pascal, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,A Method for Structural Synthesis of Cooperative Mobile Manipulators,MECH MACH,10.1007/978-3-319-45450-4_28
219721397P2,"CNRS, UMR 6602, Inst Pascal, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,A Method for Structural Synthesis of Cooperative Mobile Manipulators,MECH MACH,10.1007/978-3-319-45450-4_28
219724958P2,"Univ Lyon UJM St Etienne, CNRS, UMR 6524, UBP,IRD, F-42023 St Etienne, France",42023,SAINT-ETIENNE,C,2017,SMV,"Primary sulfur isotope signatures preserved in high-grade Archean barite deposits of the Sargur Group, Dharwar Craton, India",PRECAMB RES,10.1016/j.precamres.2017.04.029
219724972P1,"Irstea UMR Metafort, 9 Ave Blaise Pascal,CS 20085, F-63178 Aubiere, France",63178,AUBIERE,NC,2017,SHS,An assessment of policies affecting Sustainable Soil Management in Europe and selected member states,LAND USE P,10.1016/j.landusepol.2017.04.001
219727982P5,"Univ Auvergne, CHU Clermont Ferrand, Dept Clin Nutr, CRNH, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Carbohydrates and insulin resistance in clinical nutrition: Recommendations from the ESPEN expert group,CLIN NUTR,10.1016/j.clnu.2016.09.010
219732010P3,"Univ Clermont Auvergne, SIGMA Clermont, Inst Chim Clermont Ferrand, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,VUV excited luminescence of Gd0.9Eu0.1BO3 nanophosphor prepared by aqueous sol-gel method,J LUMINESC,10.1016/j.jlumin.2017.07.012
219732010P4,"CNRS, ICCF, UMR 6296, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,VUV excited luminescence of Gd0.9Eu0.1BO3 nanophosphor prepared by aqueous sol-gel method,J LUMINESC,10.1016/j.jlumin.2017.07.012
219732010P5,"Univ Clermont Auvergne, CNRS, Inst Chim Clermont Ferranti, UMR 6296,UBP,SIGMA, F-63171 Aubiere, France",63171,AUBIERE,C,2017,SMV,VUV excited luminescence of Gd0.9Eu0.1BO3 nanophosphor prepared by aqueous sol-gel method,J LUMINESC,10.1016/j.jlumin.2017.07.012
219732443P1,"Univ Clermont Auvergne, Inst Pascal, Sigma Clermont, BP 10446, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2017,SMV,Multi-resolution map building and loop closure with omnidirectional images,AUTON ROBOT,10.1007/s10514-016-9560-6
219732443P2,"CNRS, UMR 6602, IP, F-63178 Aubiere, France",63178,AUBIERE,NC,2017,SMV,Multi-resolution map building and loop closure with omnidirectional images,AUTON ROBOT,10.1007/s10514-016-9560-6
219732991P1,"Univ Clermont Auvergne, GReD, CNRS UMR 6293, INSERM U1103, 28 Pl Henri Dunant, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2017,SMV,Biological properties of propolis extracts: Something new from an ancient product,CHEM PHYS L,10.1016/j.chemphyslip.2017.04.005
219732991P2,"Ctr Rech Nutr Humaine Auvergne, 58 Blvd Montalembert, F-63009 Clermont Ferrand, France",63009,CLERMONT-FERRAND,NC,2017,SMV,Biological properties of propolis extracts: Something new from an ancient product,CHEM PHYS L,10.1016/j.chemphyslip.2017.04.005
219733085P1,"Univ Clermont Auvergne, CHU Clermont Ferrand, Serv Psychiat Adulte & Psychol Med, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Treatment of Psychiatric Disorders and Skin-Restricted Lupus Remission: A Longitudinal Study,JAMA DERMAT,10.1001/jamadermatol.2017.3590
219733085P2,"CHU Clermont Ferrand, Serv Psychiat Adulte & Psychol Med, 58 Rue Montalembert, F-63003 Clermont Ferrand, France",63003,CLERMONT-FERRAND,C,2017,SMV,Treatment of Psychiatric Disorders and Skin-Restricted Lupus Remission: A Longitudinal Study,JAMA DERMAT,10.1001/jamadermatol.2017.3590
219733085P5,"CHU Clermont Ferrand, Direct Rech Clin & Innovat, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Treatment of Psychiatric Disorders and Skin-Restricted Lupus Remission: A Longitudinal Study,JAMA DERMAT,10.1001/jamadermatol.2017.3590
219733085P6,"Univ Clermont Auvergne, CHU Clermont Ferrand, Serv Dermatol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Treatment of Psychiatric Disorders and Skin-Restricted Lupus Remission: A Longitudinal Study,JAMA DERMAT,10.1001/jamadermatol.2017.3590
219733831P13,"CHU Clermont Ferrand, CIC Inserm 501, Dept Pediat Oncohematol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,Late effects in survivors of infantile acute leukemia: a study of the LEA program,BLOOD CAN J,
219735365P2,"Campus Univ Cezeaux,6 Ave Blaise Pascal TSA 60026, F-63178 Aubiere, France",63178,AUBIERE,C,2017,SMV,"Osmium uptake, distribution, and Os-187/Os-188 and Re-187/Os-188 compositions in Phaeophyceae macroalgae, Fucus vesiculosus: Implications for determining the Os-187/Os-188 composition of seawater",GEOCH COS A,10.1016/j.gca.2016.11.033
219737360P4,"Univ Blaise Pascal, Math Lab, CNRS, UMR 6620, Campus Univ Cezeaux, F-63177 Aubiere, France",63177,AUBIERE,C,2017,SMV,Modular generalized Springer correspondence II: classical groups,J EUR MA SO,10.4171/JEMS/687
219743278P1,"CHU Clermont Ferrand, Serv Endocrinol Diabetol & Malad Metabol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,The prognostic influence of the proliferative discordance in metastatic pancreatic neuroendocrine carcinoma revealed by peptide receptor radionuclide therapy Case report and review of literature,MEDICINE,
219743278P2,"CHU Clermont Ferrand, Serv Anatomopathol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2017,SMV,The prognostic influence of the proliferative discordance in metastatic pancreatic neuroendocrine carcinoma revealed by peptide receptor radionuclide therapy Case report and review of literature,MEDICINE,
