adrCleost,adresse,codePostal,ville,Statut,anneePubli,Domaine,Titre Article,Titre Journal,doi
223414666P3,"Univ Clermont Auvergne, CHU Clermont Ferrand, CETD, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,"Misuse and dependence on prescription opioids: Prevention, identification and treatment. Rolland B. et al. Rev Med Interne 2017,38:539-546 Response",REV MED IN,10.1016/j.revmed.2018.02.006
223414666P4,"CHU Clermont Ferrand, Hop Gabriel Montpied, Serv Psychiat B, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,"Misuse and dependence on prescription opioids: Prevention, identification and treatment. Rolland B. et al. Rev Med Interne 2017,38:539-546 Response",REV MED IN,10.1016/j.revmed.2018.02.006
223415210P1,"Univ Clermont Auvergne, CNRS, INSERM, GReD, F-63001 Clermont Ferrand, France",63001,CLERMONT-FERRAND,C,2018,SMV,Adrenocortical development: Lessons from mouse models,ANN ENDOCR,10.1016/j.ando.2018.03.014
223417811P1,"CHU Gabriel Montpied, Serv Rhumatol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Viewpoints of dentists on the use of bisphosphonates in rheumatology patients,INT DENT J,10.1111/idj.12363
223417811P2,"CHU Estaing, Serv Odontol, Implantol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Viewpoints of dentists on the use of bisphosphonates in rheumatology patients,INT DENT J,10.1111/idj.12363
223418238P1,"Ecole Mines St Etienne, St Etienne, France",,SAINT-ETIENNE,NC,2018,SMV,Automatic selection for general surrogate models,ST MULT OPT,10.1007/s00158-018-1925-3
223421648P1,"Univ Clermont Auvergne, PIAF, INRA, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Improved Deschampsia cespitosa growth by nitrogen fertilization jeopardizes Quercus petraea regeneration through intensification of competition,BASIC AP EC,10.1016/j.baae.2018.06.002
223422244P3,"Univ Clermont Auvergne, CNRS, IRD, LMV,OPGC, Campus Cezeaux, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,"Paleoproterozoic basement of Icana Domain, Rio Negro Province, northwestern Amazonian Craton: Geology, geochemistry and geochronology (U-Pb and Sm-Nd)",J S AM EART,10.1016/j.jsames.2018.07.003
223424359P2,"Univ Clermont Auvergne, CNRS, SIGMA Clermont, ICCF, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Post-synthesis annealing of coprecipitated CoFe2O4 nanoparticles in silica matrix,J MAGN MAGN,10.1016/j.jmmm.2018.05.102
223426225P2,"Univ Clermont Auvergne, CNRS, UMR 6296, ICCF,SIGMA Clermont, 24 Av Landais, F-63171 Aubiere, France",63171,AUBIERE,C,2018,SMV,"Thermal stability of PMMA-LDH nanocomposites: decoupling the physical barrier, radical trapping, and charring contributions using XAS/WAXS/Raman time-resolved experiments",RSC ADV,10.1039/c8ra07611a
223428720P4,"Univ Hosp Clermont Ferrand, DRCI, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Post-operative radiograph assessment of children undergoing closed reduction and spica cast immobilization for developmental dysplasia of the hip: does experience matter?,INT ORTHOP,10.1007/s00264-018-4038-0
223428720P5,"Univ Hosp Estaing, Pediat Surg Dept, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Post-operative radiograph assessment of children undergoing closed reduction and spica cast immobilization for developmental dysplasia of the hip: does experience matter?,INT ORTHOP,10.1007/s00264-018-4038-0
223428867P3,"Univ Clermont Auvergne, CNRS, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Datura innoxia plants hydroponically-inoculated with Agrobacterium rhizogenes display an enhanced growth and alkaloid metabolism,PLANT SCI,10.1016/j.plantsci.2018.09.001
223428867P4,"Univ Clermont Auvergne, SIGMA Clermont, Inst Chim Clermont Ferrand, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Datura innoxia plants hydroponically-inoculated with Agrobacterium rhizogenes display an enhanced growth and alkaloid metabolism,PLANT SCI,10.1016/j.plantsci.2018.09.001
223430989P1,"UCA, CNRS, GEOLAB, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Persistence at the final stage of volcanic island ontogeny: Abiotic predictors explain native plant species richness on 111 remote Pacific atolls,ECOL EVOL,10.1002/ece3.4680
223430989P5,"UCA, Dept Geog, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Persistence at the final stage of volcanic island ontogeny: Abiotic predictors explain native plant species richness on 111 remote Pacific atolls,ECOL EVOL,10.1002/ece3.4680
223431071P1,"Univ Clermont Auvergne, Inst Chim Clermont Ferrand, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Second 'Colloque francais de chimie du fluor': An overview of fluorine chemistry Foreword,C R CHIM,10.1016/j.crci.2018.06.002
223434674P1,"Univ Clermont Auvergne, INRA, UNH, CRNH Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Dietary supplement intake among the elderly: hazards and benefits,CURR OP CLI,10.1097/MCO.0000000000000512
223434674P2,"CHU Clermont Ferrand, Clin Nutr Dept, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Dietary supplement intake among the elderly: hazards and benefits,CURR OP CLI,10.1097/MCO.0000000000000512
223444846P1,"Univ Clermont Auvergne, Mines St Etienne, CNRS, Ctr CIS,UMR LIMOS 6158, F-42023 St Etienne, France",42023,SAINT-ETIENNE,C,2018,SMV,Caregivers Burnout Prediction using Supervised Learning,IEEE SYS M,10.1109/SMC.2018.00302
223446785P145,"Univ Clermont Auvergne, CNRS, IN2P3, LPC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Anisotropic flow in Xe-Xe collisions at root s(NN)=5.44 TeV,PHYS LETT B,10.1016/j.physletb.2018.06.059
223447218P4,"Claude Bernard Univ Lyon, CRIS, Villeurbanne, France",,VILLEURBANNE,NC,2018,SMV,Dynamic balance ability in young elite soccer players: implication of isometric strength,J SPORT MED,10.23736/S0022-4707.16.06724-4
223449541P4,"CHU Clermont Ferrand, Hop Gabriel Montpied, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SHS,Costs associated with community acquired pneumonia in France,EUR J HEALT,10.1007/s10198-017-0900-z
223449546P1,"Univ Clermont Auvergne, CNRS, IRD, OPGC,Lab Magmas & Volcans, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Observation of SO2 degassing at Stromboli volcano using a hyperspectral thermal infrared imager,J VOLCANOL,10.1016/j.jvolgeores.2018.02.018
223450892P3,"Univ Clermont Auvergne, Inst Pascal, UMR, CNRS 6602, 4 Ave Blaise Pascal,TSA 60026,CS 60026, FR-63178 Aubiere, France",63178,AUBIERE,C,2018,SMV,Solid-State Fermentation of Carrot Pomace for the Production of Inulinase by Penicillium oxalicum BGPUP-4,FOOD TECH B,10.1713/ftb.56.01.18.5411
223450892P4,"LabEx IMobS3, 4 Ave Blaise Pascal,TSA 60026,CS 60026, FR-63178 Aubiere, France",63178,AUBIERE,NC,2018,SMV,Solid-State Fermentation of Carrot Pomace for the Production of Inulinase by Penicillium oxalicum BGPUP-4,FOOD TECH B,10.1713/ftb.56.01.18.5411
223454613P38,"Hop Hotel Dieu, Serv Hepatol, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Elevated adiponectin and sTNFRII serum levels can predict progression to hepatocellular carcinoma in patients with compensated HCV1 cirrhosis,EUR CYTOKIN,10.1684/ecn.2018.0413
223455459P3,"Univ Clermont Auvergne, PHOTON N2, Inst Pascal, CNRS, 4 Ave Blaise Pascal, F-63178 Aubiere, France",63178,AUBIERE,C,2018,SMV,Raman Spectra of Nonpolar Crystalline Nanoparticles: Elasticity Theory-like Approach for Optical Phonons,J PHYS CH C,10.1021/acs.jpcc.8b07061
223458087P5,"Univ Clermont Auvergne, Lab Meteorol Phys, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Black and brown carbon over central Amazonia: long-term aerosol measurements at the ATTO site,ATMOS CH PH,10.5194/acp-18-12817-2018
223459091P61,"Univ Clermont Auvergne, LPC, CNRS, IN2P3, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Constraints on off-shell Higgs boson production and the Higgs boson total width in ZZ -> 4l and ZZ -> 2l2v final states with the ATLAS detector,PHYS LETT B,10.1016/j.physletb.2018.09.048
223464983P1,"Univ Clermont Auvergne, LIMOS, UMR 6158, F-63173 Clermont Ferrand, France",63173,CLERMONT-FERRAND,C,2018,SMV,Revisiting AES related-key differential attacks with constraint programming,INF PROCESS,10.1016/j.ipl.2018.07.001
223465510P2,"Ctr Jean Perrin, Surg Oncol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"Circulating tumour DNA as an early marker of recurrence and treatment efficacy in ovarian carcinoma, the CIDOC study",ANN ONCOL,10.1093/annonc/mdy316.007
223465672P12,"Univ Hosp Clermont Ferrand, Estaing Hosp, Dept Perioperat Med Anaesthesiol & Crit Care, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,A systematic review and consensus definitions for standardised end-points in perioperative medicine: pulmonary complications,BR J ANAEST,10.1016/j.bja.2018.02.007
223465862P3,"CHU Clermont Ferrand, Pediat Emergency Dept, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,RSV-hRV co-infection is a risk factor for recurrent bronchial obstruction and early sensitization 3 years after bronchiolitis,J MED VIROL,10.1002/jmv.25037
223465862P4,"CHU Clermont Ferrand, Dept Immunol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,RSV-hRV co-infection is a risk factor for recurrent bronchial obstruction and early sensitization 3 years after bronchiolitis,J MED VIROL,10.1002/jmv.25037
223465862P5,"CHU Clermont Ferrand, Dept Biostat, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,RSV-hRV co-infection is a risk factor for recurrent bronchial obstruction and early sensitization 3 years after bronchiolitis,J MED VIROL,10.1002/jmv.25037
223465862P6,"CHU Clermont Ferrand, Invest Clin Ctr, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,RSV-hRV co-infection is a risk factor for recurrent bronchial obstruction and early sensitization 3 years after bronchiolitis,J MED VIROL,10.1002/jmv.25037
223465862P7,"CHU Clermont Ferrand, Virol Lab, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,RSV-hRV co-infection is a risk factor for recurrent bronchial obstruction and early sensitization 3 years after bronchiolitis,J MED VIROL,10.1002/jmv.25037
223466282P1,"Univ Blaise Pascal, Clermont Univ, Inst Pascal, BP 20206, F-63174 Aubiere, France",63174,AUBIERE,C,2018,SMV,"Proof of concept for biorefinery approach aiming at two bioenergy production compartments, hydrogen and biodiesel, coupled by an external membrane",BIOFUELS-UK,10.1080/17597269.2016.1259142
223466282P2,"CNRS, UMR 6602, IP, F-63171 Aubiere, France",63171,AUBIERE,NC,2018,SMV,"Proof of concept for biorefinery approach aiming at two bioenergy production compartments, hydrogen and biodiesel, coupled by an external membrane",BIOFUELS-UK,10.1080/17597269.2016.1259142
223466282P3,"Univ Blaise Pascal, Clermont Univ, LABEX IMobS3, BP 80026, F-63171 Aubiere, France",63171,AUBIERE,C,2018,SMV,"Proof of concept for biorefinery approach aiming at two bioenergy production compartments, hydrogen and biodiesel, coupled by an external membrane",BIOFUELS-UK,10.1080/17597269.2016.1259142
223469629P3,"INRA GDEC Auvergne Rhone Alpes, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,The genetic architecture of genome-wide recombination rate variation in allopolyploid wheat revealed by nested association mapping,PLANT J,10.1111/tpj.14009
223470075P3,"Univ Blaise Pascal, CNRS, UMR 6158, LIMOS, Bat ISIMA, Aubiere, France",,AUBIERE,C,2018,SMV,Simple paths with exact and forbidden lengths,NAV RES LOG,10.1002/nav.21783
223471674P1,"Univ Clermont Auvergne, INRA, PIAF, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Carry-over benefit of high internal N pool on growth and function of oak seedlings (Quercus petraea) competing with Deschampsia cespitosa,FOREST ECOL,10.1016/j.foreco.2018.03.039
223475167P1,"Univ Clermont Auvergne, CNRS, GReD, INSERM, Clermont- Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,PKA signaling drives reticularis differentiation and sexually dimorphic adrenal cortex renewal,JCI INSIGHT,
223476076P3,"Univ Clermont Auvergne, CRNH Auvergne, INRA, UNH, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Nutritional Composition and Bioactive Content of Legumes: Characterization of Pulses Frequently Consumed in France and Effect of the Cooking Method,NUTRIENTS,
223476414P61,"Univ Clermont Auvergne, LPC, CNRS, IN2P3, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Search for pair production of Higgsinos in final states with at least three b-tagged jets in root s=13 TeV pp collisions using the ATLAS detector,PHYS REV D,
223477371P5,"Univ Blaise Pascal, Clermont Univ, CNRS, IN2P3,LPC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Observation of B-s(0) -> (D)over-bar*(0)phi and search for B-0 -> (D)over-bar(0)phi decays,PHYS REV D,
223478105P51,"Univ Clermont Auvergne, LPC, CNRS IN2P3, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Search for heavy particles decaying into top-quark pairs using lepton-plus-jets events in proton-proton collisions at root s=13 TeV with the ATLAS detector,EUR PHY J C,
223478288P62,"Univ Clermont Auvergne, CNRS IN2P3, LPC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Search for supersymmetry in final states with missing transverse momentum and multiple b-jets in proton-proton collisions at root s=13 TeV with the ATLAS detector,J HIGH EN P,
223478474P149,"Univ Clermont Auvergne, CNRS IN2P3, LPC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Inclusive J/psi production at forward and backward rapidity in p-Pb collisions at root s(NN)=8.16 TeV,J HIGH EN P,
223478683P2,"Univ Clermont Auvergne, Lab Phys Clermont Ferrand, 4 Ave Blaise Pascal, F-63178 Aubiere, France",63178,AUBIERE,C,2018,SMV,Quantum no-singularity theorem from geometric flows,INT J MOD P,
223479157P59,"Univ Clermont Auvergne, CNRS, IN2P3, LPC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Search for a new heavy gauge-boson resonance decaying into a lepton and missing transverse momentum in 36 fb(-1) of pp collisions root s=13 TeV with the ATLAS experiment,EUR PHY J C,
223479904P4,"Univ Clermont Auvergne, CNRS UMR GEOLAB 6042, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV - SHS,Daily Monitoring of Shallow and Fine-Grained Water Patterns in Wet Grasslands Combining Aerial LiDAR Data and In Situ Piezometric Measurements,SUSTAINABIL,
223481334P3,"Univ Clermont Auvergne, Inst Pascal, F-63178 Clermont Ferrand, France",63178,CLERMONT-FERRAND,C,2018,SMV,Optical Method for Estimating the Chlorophyll Contents in Plant Leaves,SENSORS,
223484477P1,"Univ Clermont Auvergne, CNRS, SIGMA Clermont, Inst Pascal, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Photogenerated metasurfaces at terahertz frequencies induced by a continuous-wave low pump,PHYS REV B,
223484811P1,"Univ Clermont Auvergne, INRA, GDEC, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Coexpression network and phenotypic analysis identify metabolic pathways associated with the effect of warming on grain yield components in wheat,PLOS ONE,
223485467P30,"Univ Blaise Pascal, Clermont Univ, Lab Phys Corpusculaire, CNRS IN2P3, BP 10448, F-63000 Clermont Ferrand, France",63000,CLERMONT-FERRAND,C,2018,SMV,Long-term monitoring of the ANTARES optical module efficiencies using K-40 decays in sea water,EUR PHY J C,
223487368P10,"CHU Clermont Ferrand, Reanimat Med Chirurg, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"Dyspnoea in patients receiving noninvasive ventilation for acute respiratory failure: prevalence, risk factors and prognostic impact",EUR RESP J,
223487368P11,"Univ Auvergne, R2D2, EA 7281, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,"Dyspnoea in patients receiving noninvasive ventilation for acute respiratory failure: prevalence, risk factors and prognostic impact",EUR RESP J,
223487663P3,"Univ Clermont Auvergne, OPGC LaMP, Lab Meteorol Phys, UMR 6016,CNRS, F-63178 Aubiere, France",63178,AUBIERE,C,2018,SMV,Long-Range Transport of Water Channelized through the Southern Subtropical Jet,ATMOSPHERE,
223489015P61,"Univ Clermont Auvergne, LPC, CNRS, IN2P3, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Combination of the Searches for Pair-Produced Vectorlike Partners of the Third-Generation Quarks at root s=13 TeV with the ATLAS Detector,PHYS REV L,
223489395P1,"Univ Clermont Auvergne, INRA, PIAF, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Dynamic Modeling of Carbon Metabolism During the Dormant Period Accurately Predicts the Changes in Frost Hardiness in Walnut Trees Juglans regia L.,FRONT PLA S,
223489939P1,"Univ Clermont Auvergne, CNRS, Lab Microorganismes Genome & Environm, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Nicosulfuron Degradation by an Ascomycete Fungus Isolated From Submerged Alnus Leaf Litter,FRONT MICRO,
223489939P2,"Univ Clermont Auvergne, Sigma Clermont, CNRS, Inst Chim Clermont Ferrand, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Nicosulfuron Degradation by an Ascomycete Fungus Isolated From Submerged Alnus Leaf Litter,FRONT MICRO,
223489939P3,"Univ Clermont Auvergne UCA PARTNER, Ctr Imagerie Celluiarre Sante, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Nicosulfuron Degradation by an Ascomycete Fungus Isolated From Submerged Alnus Leaf Litter,FRONT MICRO,
223490264P2,"Inst Chem Clermont Ferrand, F-63170 Aubiere, France",63170,AUBIERE,NC,2018,SMV,Polyelectrolyte-Stabilised Magnetic-Plasmonic Nanocomposites,NANOMATERIA,
223496740P4,"IHRIM, CNRS, UMR, Lyon, France",,LYON,NC,2018,SHS,Chateaubriand and the sensitive world,LITTERATUR,
223496990P1,"Univ Clermont Auvergne, Equipe Nucl Receptors & Prostate Dis, GReD, CNRS,UMR 6293,Inserm,U1103, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Lipids and fertility: is there any functional link?,COR M H D N,
223496990P2,"Ctr Rech Nutr Humaine Auvergne, Clermont Ferrand, France",,CLERMONT-FERRAND,NC,2018,SMV,Lipids and fertility: is there any functional link?,COR M H D N,
223496990P3,"CHU Clermont Ferrand, Serv Endocrinol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Lipids and fertility: is there any functional link?,COR M H D N,
223496990P4,"Univ Clermont Auvergne, Equipe Environm Spermatogenesis Pathophysiol & In, GReD, CNRS,UMR 6293,Inserm U1103, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Lipids and fertility: is there any functional link?,COR M H D N,
223501621P11,"Clermont Ferrand Univ Hosp, Hepatol, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Estimated risk reduction of mortality and transplantation with bezafibrate in patients with PBC and inadequate response to UDCA: application of the UK-PBC and Global PBC risk scores to the BEZURSO trial,J HEPATOL,
223504128P1,"Univ Clermont Auvergne, UMR Terr, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SHS,Disenchantment in the Tatras. The vulnerability of the 'Pocket Alps',REV GEOGR A,
223518553P14,"CHU Clermont Ferrand, Clermont Ferrand, France",,CLERMONT-FERRAND,C,2018,SMV,Pathologic and MRI correlation in acute atypical inflammatory demyelinating lesions,MULT SCLE J,
